doc_id,topic,topic_label,organisation,org_type,date
2134,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-07-18
2135,-1,Outlier / noise,nuffield,think_tank,2024-07-19
2136,-1,Outlier / noise,schoolsweek,ed_journalism,2024-07-19
2137,-1,Outlier / noise,gov,gov_inst,2024-07-19
2138,0,Ofsted inspections and accountability,epi,think_tank,2024-07-22
2139,-1,Outlier / noise,schoolsweek,ed_journalism,2024-07-22
2140,13,"Skills, apprenticeships, and employment pathways",gov,gov_inst,2024-07-22
2141,16,Teachers’ pay review and STRB,schoolsweek,ed_journalism,2024-07-22
2142,-1,Outlier / noise,gov,gov_inst,2024-07-23
2143,-1,Outlier / noise,schoolsweek,ed_journalism,2024-07-23
2144,18,Education ministers and political leadership,schoolsweek,ed_journalism,2024-07-23
2145,-1,Outlier / noise,epi,think_tank,2024-07-23
2146,17,Local authorities and education oversight,gov,gov_inst,2024-07-24
2147,6,Guidance for schools and children,schoolsweek,ed_journalism,2024-07-24
2148,22,Qualifications reform and T Levels,schoolsweek,ed_journalism,2024-07-24
2149,-1,Outlier / noise,schoolsweek,ed_journalism,2024-07-25
2150,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-07-25
2151,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-07-25
2152,22,Qualifications reform and T Levels,schoolsweek,ed_journalism,2024-07-25
2153,6,Guidance for schools and children,gov,gov_inst,2024-07-26
2154,18,Education ministers and political leadership,schoolsweek,ed_journalism,2024-07-26
2155,-1,Outlier / noise,schoolsweek,ed_journalism,2024-07-26
2156,16,Teachers’ pay review and STRB,gov,gov_inst,2024-07-29
2157,16,Teachers’ pay review and STRB,schoolsweek,ed_journalism,2024-07-29
2158,-1,Outlier / noise,schoolsweek,ed_journalism,2024-07-29
2159,16,Teachers’ pay review and STRB,schoolsweek,ed_journalism,2024-07-29
2160,14,Education research and evidence foundations,nuffield,think_tank,2024-07-29
2161,16,Teachers’ pay review and STRB,schoolsweek,ed_journalism,2024-07-29
2162,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2024-07-30
2163,-1,Outlier / noise,schoolsweek,ed_journalism,2024-07-30
2164,8,Academy trust statements and responses,schoolsweek,ed_journalism,2024-07-30
2165,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-07-30
2166,8,Academy trust statements and responses,schoolsweek,ed_journalism,2024-07-31
2167,-1,Outlier / noise,gov,gov_inst,2024-07-31
2168,14,Education research and evidence foundations,nuffield,think_tank,2024-07-31
2169,-1,Outlier / noise,gov,gov_inst,2024-07-31
2170,13,"Skills, apprenticeships, and employment pathways",gov,gov_inst,2024-08-01
2171,-1,Outlier / noise,schoolsweek,ed_journalism,2024-08-02
2172,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-08-02
2173,22,Qualifications reform and T Levels,schoolsweek,ed_journalism,2024-08-02
2174,23,Outlier / noise,nuffield,think_tank,2024-08-02
2175,16,Teachers’ pay review and STRB,schoolsweek,ed_journalism,2024-08-05
2176,-1,Outlier / noise,schoolsweek,ed_journalism,2024-08-06
2177,-1,Outlier / noise,schoolsweek,ed_journalism,2024-08-06
2178,11,Free school meals and breakfast provision,schoolsweek,ed_journalism,2024-08-08
2179,14,Education research and evidence foundations,nuffield,think_tank,2024-08-08
2180,7,Pupil attendance and absence,epi,think_tank,2024-08-09
2181,7,Pupil attendance and absence,schoolsweek,ed_journalism,2024-08-09
2182,-1,Outlier / noise,schoolsweek,ed_journalism,2024-08-12
2183,1,Pupil attainment and exam results,fft,ed_res_org,2024-08-12
2184,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2024-08-13
2185,-1,Outlier / noise,schoolsweek,ed_journalism,2024-08-14
2186,22,Qualifications reform and T Levels,schoolsweek,ed_journalism,2024-08-15
2187,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-15
2188,1,Pupil attainment and exam results,gov,gov_inst,2024-08-15
2189,1,Pupil attainment and exam results,gov,gov_inst,2024-08-15
2190,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-15
2191,1,Pupil attainment and exam results,gov,gov_inst,2024-08-15
2192,1,Pupil attainment and exam results,epi,think_tank,2024-08-15
2193,1,Pupil attainment and exam results,fft,ed_res_org,2024-08-15
2194,1,Pupil attainment and exam results,gov,gov_inst,2024-08-15
2195,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-15
2196,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-16
2197,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-16
2198,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-16
2199,1,Pupil attainment and exam results,fft,ed_res_org,2024-08-19
2200,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-20
2201,19,Education leadership and professional development,fed,prof_body,2024-08-20
2202,21,Pupil suspensions and exclusions,epi,think_tank,2024-08-20
2203,17,Local authorities and education oversight,gov,gov_inst,2024-08-21
2204,1,Pupil attainment and exam results,fft,ed_res_org,2024-08-22
2205,1,Pupil attainment and exam results,gov,gov_inst,2024-08-22
2206,1,Pupil attainment and exam results,gov,gov_inst,2024-08-22
2207,1,Pupil attainment and exam results,fft,ed_res_org,2024-08-22
2208,1,Pupil attainment and exam results,gov,gov_inst,2024-08-22
2209,1,Pupil attainment and exam results,epi,think_tank,2024-08-22
2210,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-22
2211,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-22
2212,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-22
2213,15,AI and digital technology in education,schoolsweek,ed_journalism,2024-08-22
2214,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-22
2215,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-08-23
2216,-1,Outlier / noise,epi,think_tank,2024-08-28
2217,17,Local authorities and education oversight,gov,gov_inst,2024-08-28
2218,-1,Outlier / noise,gov,gov_inst,2024-08-28
2219,15,AI and digital technology in education,schoolsweek,ed_journalism,2024-08-28
2220,-1,Outlier / noise,schoolsweek,ed_journalism,2024-08-29
2221,22,Qualifications reform and T Levels,schoolsweek,ed_journalism,2024-08-29
2222,-1,Outlier / noise,schoolsweek,ed_journalism,2024-08-29
2223,17,Local authorities and education oversight,gov,gov_inst,2024-08-29
2224,-1,Outlier / noise,schoolsweek,ed_journalism,2024-08-30
2225,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-08-30
2226,14,Education research and evidence foundations,nuffield,think_tank,2024-09-01
2227,-1,Outlier / noise,fed,prof_body,2024-09-02
2228,0,Ofsted inspections and accountability,gov,gov_inst,2024-09-02
2229,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-02
2230,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-09-02
2231,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-02
2232,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-03
2233,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-03
2234,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-09-03
2235,9,DfE intervention and academy warnings,gov,gov_inst,2024-09-03
2236,11,Free school meals and breakfast provision,fft,ed_res_org,2024-09-03
2237,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-03
2238,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-04
2239,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-04
2240,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-04
2241,0,Ofsted inspections and accountability,fft,ed_res_org,2024-09-04
2242,17,Local authorities and education oversight,gov,gov_inst,2024-09-04
2243,-1,Outlier / noise,gov,gov_inst,2024-09-04
2244,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-05
2245,11,Free school meals and breakfast provision,epi,think_tank,2024-09-05
2246,15,AI and digital technology in education,schoolsweek,ed_journalism,2024-09-05
2247,1,Pupil attainment and exam results,gov,gov_inst,2024-09-05
2248,21,Pupil suspensions and exclusions,fft,ed_res_org,2024-09-05
2249,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-06
2250,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-06
2251,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-06
2252,-1,Outlier / noise,gov,gov_inst,2024-09-06
2253,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-09-06
2254,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-06
2255,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-06
2256,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-09-07
2257,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-09-08
2258,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2024-09-09
2259,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-09
2260,-1,Outlier / noise,gov,gov_inst,2024-09-10
2261,18,Education ministers and political leadership,schoolsweek,ed_journalism,2024-09-10
2262,14,Education research and evidence foundations,nuffield,think_tank,2024-09-10
2263,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-10
2264,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-11
2265,-1,Outlier / noise,gov,gov_inst,2024-09-11
2266,-1,Outlier / noise,gov,gov_inst,2024-09-11
2267,-1,Outlier / noise,gov,gov_inst,2024-09-11
2268,18,Education ministers and political leadership,schoolsweek,ed_journalism,2024-09-11
2269,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-09-11
2270,6,Guidance for schools and children,schoolsweek,ed_journalism,2024-09-12
2271,18,Education ministers and political leadership,schoolsweek,ed_journalism,2024-09-13
2272,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-09-13
2273,-1,Outlier / noise,gov,gov_inst,2024-09-13
2274,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-13
2275,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-13
2276,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-09-13
2277,6,Guidance for schools and children,schoolsweek,ed_journalism,2024-09-13
2278,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-13
2279,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-13
2280,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-09-14
2281,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-15
2282,19,Education leadership and professional development,fed,prof_body,2024-09-16
2283,19,Education leadership and professional development,fed,prof_body,2024-09-16
2284,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-16
2285,0,Ofsted inspections and accountability,gov,gov_inst,2024-09-16
2286,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-16
2287,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-16
2288,8,Academy trust statements and responses,schoolsweek,ed_journalism,2024-09-16
2289,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-17
2290,4,Academy trusts and school governance,epi,think_tank,2024-09-17
2291,2,Teacher recruitment and workforce supply,fft,ed_res_org,2024-09-17
2292,9,DfE intervention and academy warnings,gov,gov_inst,2024-09-18
2293,1,Pupil attainment and exam results,fft,ed_res_org,2024-09-18
2294,17,Local authorities and education oversight,gov,gov_inst,2024-09-18
2295,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-09-19
2296,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-19
2297,-1,Outlier / noise,fft,ed_res_org,2024-09-19
2298,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-19
2299,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-19
2300,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-19
2301,8,Academy trust statements and responses,schoolsweek,ed_journalism,2024-09-20
2302,9,DfE intervention and academy warnings,gov,gov_inst,2024-09-20
2303,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-20
2304,7,Pupil attendance and absence,schoolsweek,ed_journalism,2024-09-20
2305,8,Academy trust statements and responses,schoolsweek,ed_journalism,2024-09-20
2306,13,"Skills, apprenticeships, and employment pathways",schoolsweek,ed_journalism,2024-09-20
2307,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2024-09-20
2308,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-20
2309,18,Education ministers and political leadership,schoolsweek,ed_journalism,2024-09-21
2310,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-22
2311,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-22
2312,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-09-23
2313,8,Academy trust statements and responses,schoolsweek,ed_journalism,2024-09-23
2314,11,Free school meals and breakfast provision,schoolsweek,ed_journalism,2024-09-23
2315,11,Free school meals and breakfast provision,schoolsweek,ed_journalism,2024-09-23
2316,13,"Skills, apprenticeships, and employment pathways",schoolsweek,ed_journalism,2024-09-24
2317,23,Outlier / noise,epi,think_tank,2024-09-24
2318,11,Free school meals and breakfast provision,schoolsweek,ed_journalism,2024-09-24
2319,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-24
2320,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-09-24
2321,1,Pupil attainment and exam results,gov,gov_inst,2024-09-24
2322,13,"Skills, apprenticeships, and employment pathways",gov,gov_inst,2024-09-24
2323,-1,Outlier / noise,gov,gov_inst,2024-09-25
2324,9,DfE intervention and academy warnings,gov,gov_inst,2024-09-25
2325,17,Local authorities and education oversight,gov,gov_inst,2024-09-25
2326,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-25
2327,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-25
2328,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-25
2329,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-25
2330,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-25
2331,9,DfE intervention and academy warnings,gov,gov_inst,2024-09-26
2332,-1,Outlier / noise,nuffield,think_tank,2024-09-26
2333,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2024-09-26
2334,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-27
2335,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-27
2336,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-27
2337,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-27
2338,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2024-09-27
2339,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-27
2340,18,Education ministers and political leadership,gov,gov_inst,2024-09-27
2341,8,Academy trust statements and responses,schoolsweek,ed_journalism,2024-09-27
2342,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-09-28
2343,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-28
2344,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-09-28
2345,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-09-28
2346,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-28
2347,13,"Skills, apprenticeships, and employment pathways",schoolsweek,ed_journalism,2024-09-29
2348,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-09-29
2349,16,Teachers’ pay review and STRB,gov,gov_inst,2024-09-30
2350,-1,Outlier / noise,gov,gov_inst,2024-09-30
2351,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-09-30
2352,18,Education ministers and political leadership,schoolsweek,ed_journalism,2024-09-30
2353,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-30
2354,10,"Teacher pay, unions, and industrial action",schoolsweek,ed_journalism,2024-09-30
2355,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-09-30
2356,16,Teachers’ pay review and STRB,schoolsweek,ed_journalism,2024-09-30
2357,-1,Outlier / noise,schoolsweek,ed_journalism,2024-09-30
2358,23,Outlier / noise,fft,ed_res_org,2024-10-01
2359,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-10-01
2360,-1,Outlier / noise,schoolsweek,ed_journalism,2024-10-01
2361,-1,Outlier / noise,schoolsweek,ed_journalism,2024-10-02
2362,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-10-02
2363,0,Ofsted inspections and accountability,gov,gov_inst,2024-10-02
2364,-1,Outlier / noise,gov,gov_inst,2024-10-02
2365,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-10-03
2366,7,Pupil attendance and absence,schoolsweek,ed_journalism,2024-10-03
2367,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-10-03
